source,email_domain_end,email_domain_name,user_identifier,stand_institute,Unnamed: 0.1,Unnamed: 0,country_alpha2,country_alpha3,country_official_name,country_url,flemish,group,qh,MarineInfo_ID,ROR_ID,local_ID
3-users_lifewatch_by_group_kpi_2023-11-07,be,ilvovlaanderen,3-users_lifewatch_by_group_kpi_2023-11-07_32e43ab8-730f-4d87-8bb7-f60b9ca275e3,"ILVO Flanders Research Institute for Agriculture, Fisheries and Food",213.0,213.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/5442,https://ror.org/05cjt1n05,3e28e922-018d-448f-8740-d242c100d81e
3-users_lifewatch_by_group_kpi_2023-11-07,mx,olaicmylunam,3-users_lifewatch_by_group_kpi_2023-11-07_f978030d-458c-44de-8148-c43f6fd67f02,National Autonomous University of Mexico (UNAM) - Institute of Marine Sciences and Limnology,1393.0,1393.0,MX,MEX,United Mexican States,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AMX,,Research institute,Science,https://marineinfo.org/id/institute/4309,-,a4edef1b-aec6-4d39-831a-4367c6396789
3-users_lifewatch_by_group_kpi_2023-11-07,edu,utrgv,3-users_lifewatch_by_group_kpi_2023-11-07_7e28c482-334b-4a2f-a221-f350ae97602c,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,be_DISABLED,vliz,3-users_lifewatch_by_group_kpi_2023-11-07_333f9ae5-f3ef-4211-8354-2abcb71debf5,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
3-users_lifewatch_by_group_kpi_2023-11-07,com,edpr,3-users_lifewatch_by_group_kpi_2023-11-07_8cbd2af4-3b02-4e18-8f0e-3bd7eae778d8,EDP Renewables ,920.0,920.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,Company,Industry,-,-,1813f06d-d047-4745-bd9a-c192be81a9c2
3-users_lifewatch_by_group_kpi_2023-11-07,za,saiabac,3-users_lifewatch_by_group_kpi_2023-11-07_a77c55b5-bb05-462b-849c-bd6d90b63540,South African Institute for Aquatic Biodiversity (SAIAB),1710.0,1710.0,ZA,ZAF,Republic of South Africa,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AZA,,Research institute,Science,https://marineinfo.org/id/institute/6918,https://ror.org/00bfgxv06,0c1d6b76-4355-43f5-abb7-c2e1fee5af79
3-users_lifewatch_by_group_kpi_2023-11-07,nl,wur,3-users_lifewatch_by_group_kpi_2023-11-07_f53df79a-4515-4e3e-ad7d-63dc0f15ba04,Wageningen University & Research (WUR),1443.0,1443.0,NL,NLD,Kingdom of the Netherlands,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ANL,,University,Science,https://marineinfo.org/id/institute/5450,https://ror.org/04qw24q55,77eb9779-be0c-4e75-9651-14f18cf11f61
3-users_lifewatch_by_group_kpi_2023-11-07,be,vliz,3-users_lifewatch_by_group_kpi_2023-11-07_d06db025-91b8-42a5-8ce5-67ec1bc6fe9e,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_10283f1b-562c-4462-b508-7e1af7ec2a7a,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,org,field-studies-council,3-users_lifewatch_by_group_kpi_2023-11-07_c32ee3ad-38f5-4e43-97c3-ec05d85cdbcd,Field Studies Council,2036.0,2036.0,GB,GBR,the United Kingdom of Great Britain and Northern Ireland,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AGB,,Non-profit organization,Civil society,-,https://ror.org/024ytaq06,844afd8c-80d6-4884-99b1-ac7999a530ea
3-users_lifewatch_by_group_kpi_2023-11-07,nl,naturalis,3-users_lifewatch_by_group_kpi_2023-11-07_89d38dab-8567-47df-bb0a-5fc71ec2d5c4,Naturalis Biodiversity Center,1419.0,1419.0,NL,NLD,Kingdom of the Netherlands,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ANL,,Museum,Science,https://marineinfo.org/id/institute/12212,https://ror.org/0566bfb96,a1937ae7-cb00-4044-9481-5a1d2f9698a8
3-users_lifewatch_by_group_kpi_2023-11-07,tr,imsmetuedu,3-users_lifewatch_by_group_kpi_2023-11-07_dc5212f1-fb65-4e3b-ac56-a2fe8bffaa73,Middle East Technical University - Institute of Marine Sciences,1994.0,1994.0,TR,TUR,Republic of Türkiye,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ATR,,Research institute,Science,https://marineinfo.org/id/institute/1431,-,4f5480b0-7a64-4a34-afd6-f09843344ec3
3-users_lifewatch_by_group_kpi_2023-11-07,ca,bioulaval,3-users_lifewatch_by_group_kpi_2023-11-07_c3cbcbaf-c1d6-49e3-bd17-be39c191ce0c,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,be_DISABLED,ugent,3-users_lifewatch_by_group_kpi_2023-11-07_9c50913e-3424-4085-ad1c-1770ace5091d,Ghent University,185.0,185.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,University,Science,https://marineinfo.org/id/institute/471,https://ror.org/00cv9y106,374a6417-a31b-4ecd-a76d-9038141692c4
3-users_lifewatch_by_group_kpi_2023-11-07,be_DISABLED,vliz,3-users_lifewatch_by_group_kpi_2023-11-07_51535ad4-ca49-4231-9a9c-d139ccf66918,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
3-users_lifewatch_by_group_kpi_2023-11-07,com,vemco,3-users_lifewatch_by_group_kpi_2023-11-07_694fad12-7764-4c43-9e24-e48f25fabffd,Vemco,424.0,424.0,CA,CAN,Canada,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ACA,,Company,Industry,https://marineinfo.org/id/institute/14489,https://ror.org/058eyth26,39a98ecb-6966-417b-b9d9-e8bf9d273c2a
3-users_lifewatch_by_group_kpi_2023-11-07,fr,u-bourgogne,3-users_lifewatch_by_group_kpi_2023-11-07_50388bd0-ca3c-44d2-9e6c-f9e77826e267,University of Burgundy,752.0,752.0,FR,FRA,French Republic,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AFR,,University,Science,https://marineinfo.org/id/institute/4524,https://ror.org/03k1bsr36,dc7b9ac0-ce6a-49d5-ba7a-d2a3b2226522
3-users_lifewatch_by_group_kpi_2023-11-07,edu,wcu,3-users_lifewatch_by_group_kpi_2023-11-07_a46e77be-3d2c-4f3e-9573-ae9151e97767,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,org,aseanbiodiversity,3-users_lifewatch_by_group_kpi_2023-11-07_b418a95a-2109-4466-a44b-87280920d15e,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,de,yahoo,3-users_lifewatch_by_group_kpi_2023-11-07_e50ea7d2-30c0-4892-a808-76fc335d7424,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_5ce027c9-311a-4adc-b2b4-ac9939bbba06,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,be,studentulgac,3-users_lifewatch_by_group_kpi_2023-11-07_85249e0f-afd3-4627-9b0c-2b15c7e44b00,University of Liège,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,it,libero,3-users_lifewatch_by_group_kpi_2023-11-07_86203a0c-86f5-4d67-93e4-22ec70b79cfd,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_c5118e08-4df3-4a00-892d-e602bc65c192,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,de,senckenberg,3-users_lifewatch_by_group_kpi_2023-11-07_43001027-5aee-4308-a230-2f63c5b5e648,Naturmuseum Senckenberg,840.0,840.0,DE,DEU,Federal Republic of Germany,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ADE,,Museum,Science,-,https://ror.org/05jv9s411,605a8e11-7279-46da-b438-191068b3ff7c
3-users_lifewatch_by_group_kpi_2023-11-07,edu,si,3-users_lifewatch_by_group_kpi_2023-11-07_827655d5-b9a1-4f9f-b4d5-2cbdac239a74,Smithsonian Institution,2343.0,2343.0,US,USA,the United States of America,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AUS,,Research institute,Science,https://marineinfo.org/id/institute/1933,https://ror.org/01pp8nd67,c90e7f03-53d4-4836-ac2f-268f1992ba59
3-users_lifewatch_by_group_kpi_2023-11-07,uk,nocac,3-users_lifewatch_by_group_kpi_2023-11-07_6fa8f1a3-3964-4156-8371-a02fced050f1,NOC (National Oceanography Centre),2061.0,2061.0,GB,GBR,the United Kingdom of Great Britain and Northern Ireland,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AGB,,Research institute,Science,https://marineinfo.org/id/institute/2045,https://ror.org/00874hx02,582cd1f6-2158-442a-b95a-8fec09cdc20f
3-users_lifewatch_by_group_kpi_2023-11-07,uk,nhmac,3-users_lifewatch_by_group_kpi_2023-11-07_d2119144-12c0-4fa6-8bef-92808917bacc,Natural History Museum (NHM),,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,com,samuelbosch,3-users_lifewatch_by_group_kpi_2023-11-07_7b7fb305-0a6c-47fa-866c-2fdb8c27aedd,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,org,aseanbiodiversity,3-users_lifewatch_by_group_kpi_2023-11-07_922bd3ab-b90b-49bc-97c4-664607598dbf,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,br,ibusp,3-users_lifewatch_by_group_kpi_2023-11-07_f0e717db-e983-4190-ac6f-ef5c022ea3f8,University of São Paulo (USP),,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,uk,bodcac,3-users_lifewatch_by_group_kpi_2023-11-07_cf2b1356-3047-462c-b6ab-f2efbb2a4490,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,ca,dal,3-users_lifewatch_by_group_kpi_2023-11-07_76422af9-f1fa-4c46-b6d4-5a53bc9add1c,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_b87bb1ae-291f-4de5-824e-0c5534cdf584,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,net,tmails,3-users_lifewatch_by_group_kpi_2023-11-07_38a1151f-fb98-4962-8340-c61b2de42a0a,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_4548be70-2fdb-4b6d-b035-3605fe4ae69a,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,de,marum,3-users_lifewatch_by_group_kpi_2023-11-07_4b552a7c-2039-413f-9360-45b85515da13,MARUM - Center for Marine Environmental Sciences,836.0,836.0,DE,DEU,Federal Republic of Germany,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ADE,,Research institute,Science,https://marineinfo.org/id/institute/2838,-,1df37708-07eb-415e-877d-b81af0466968
3-users_lifewatch_by_group_kpi_2023-11-07,uk,qubac,3-users_lifewatch_by_group_kpi_2023-11-07_1327eaa4-450b-474f-b45f-b5699bf2a375,Queen's University of Belfast (QUB),2074.0,2074.0,GB,GBR,the United Kingdom of Great Britain and Northern Ireland,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AGB,,University,Science,https://marineinfo.org/id/institute/7219,https://ror.org/00hswnk62,2332df49-7936-4947-9b13-bf486f1a8160
3-users_lifewatch_by_group_kpi_2023-11-07,ro,geoecomar,3-users_lifewatch_by_group_kpi_2023-11-07_47c63eb7-9672-4811-8d64-338e68e33247,National Institute for Research and Development on Marine Geology and Geo-ecology (GeoEcoMar),1619.0,1619.0,RO,ROU,Romania,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ARO,,Research institute,Science,https://marineinfo.org/id/institute/5678,https://ror.org/02qs41y18,8fbe54f3-e068-4c49-aed0-b6d99a486be0
3-users_lifewatch_by_group_kpi_2023-11-07,nl,naturalis,3-users_lifewatch_by_group_kpi_2023-11-07_a9768d19-f223-4866-9c10-05faeb2c0ec9,Naturalis Biodiversity Center,1419.0,1419.0,NL,NLD,Kingdom of the Netherlands,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ANL,,Museum,Science,https://marineinfo.org/id/institute/12212,https://ror.org/0566bfb96,a1937ae7-cb00-4044-9481-5a1d2f9698a8
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_3958b27c-4eb6-4587-b217-59112ed1e0b0,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,fr,free,3-users_lifewatch_by_group_kpi_2023-11-07_e68a0d1a-f225-4152-9674-99ade5f48fe8,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,int,spc,3-users_lifewatch_by_group_kpi_2023-11-07_9d8e9067-8be2-4a96-bef7-eac2d6d6cbb6,Pacific Community,952.0,952.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,Intergovernmental body,Policy,-,https://ror.org/05ewdm369,c0f0ee1a-0c67-4b0b-959c-af144d894816
3-users_lifewatch_by_group_kpi_2023-11-07,edu,uab,3-users_lifewatch_by_group_kpi_2023-11-07_5fb25a21-dece-4979-ac88-19ecbf08fc44,Autonomous University of Barcelona (UAB),1783.0,1783.0,ES,ESP,Kingdom of Spain,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AES,,University,Science,https://marineinfo.org/id/institute/4514,https://ror.org/052g8jq94,5ad60f05-4f05-42a4-beaa-8074e49febc9
3-users_lifewatch_by_group_kpi_2023-11-07,be,vliz,3-users_lifewatch_by_group_kpi_2023-11-07_72eac486-676c-49ff-9843-e25f7a13a274,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_bf2276c4-c4d5-4edc-9434-11cf2461388c,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,edu,tamu,3-users_lifewatch_by_group_kpi_2023-11-07_991310a1-2f62-465b-8e90-3df57fc91cb1,Texas A&M University,2364.0,2364.0,US,USA,the United States of America,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AUS,,University,Science,https://marineinfo.org/id/institute/5058,https://ror.org/01f5ytq51,5aa5a958-084b-4f05-b56f-a90f9038e5c8
3-users_lifewatch_by_group_kpi_2023-11-07,edu,usm,3-users_lifewatch_by_group_kpi_2023-11-07_b882fda8-ed73-454a-8580-7da4a389bec8,University of Southern Mississippi,2464.0,2464.0,US,USA,the United States of America,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AUS,,University,Science,https://marineinfo.org/id/institute/8628,https://ror.org/0270vfa57,ac20fe63-2bd1-4e8e-b9ac-a1df15204a7b
3-users_lifewatch_by_group_kpi_2023-11-07,be,vliz,3-users_lifewatch_by_group_kpi_2023-11-07_a7c2d36e-cbe0-4227-8751-6c7b70290889,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
3-users_lifewatch_by_group_kpi_2023-11-07,de,bioconsult,3-users_lifewatch_by_group_kpi_2023-11-07_9376c358-c10c-4d36-958e-7e0cc9685014,BioConsult Schuchardt & Scholle GbR ,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,net,yeah,3-users_lifewatch_by_group_kpi_2023-11-07_82d63519-7bf6-4f8c-b36b-517fa3ecc6c0,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_080ce1ca-8474-4f3f-b36c-6d427948f424,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,be,telenet,3-users_lifewatch_by_group_kpi_2023-11-07_c3cf2442-3d8a-445f-b104-4855e7f7a24f,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_7222ebac-3a30-452c-b754-b6ee3ce7aeac,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,be,inbo,3-users_lifewatch_by_group_kpi_2023-11-07_21af5667-71ef-4bca-a072-dc82ff85cf18,INBO Research Institute for Nature and Forest,217.0,217.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/5443,https://ror.org/00j54wy13,30d5bbf8-ed5b-4982-8be8-f60d6e19f83e
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_d9867e15-9d4c-4461-97e1-d72a91f2992e,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,dk,aquadtu,3-users_lifewatch_by_group_kpi_2023-11-07_208b45c7-ba6f-46c2-872a-1aa23ef04d98,Technical University of Denmark - Natinal Institute of Aquatic Resources (DTU Aqua),,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,it,inogs,3-users_lifewatch_by_group_kpi_2023-11-07_a775c600-b6bc-4da0-aa3f-a0651fb327a7,National Institute of Oceanography and Experimental Geophysics (INOGS),1172.0,1172.0,IT,ITA,Italian Republic,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AIT,,Research institute,Science,https://marineinfo.org/id/institute/4325,https://ror.org/04y4t7k95,2013c5c0-cbe8-4552-9b11-86f633b29a87
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_ab782ec2-64d6-4fac-91eb-4adabc182582,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_42ea9671-e633-43cf-999b-acd5bea7697b,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,nl,xs4all,3-users_lifewatch_by_group_kpi_2023-11-07_89473d66-9efc-4988-8b7b-209f2703fc6a,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_b116e5ef-d41f-4062-b481-c6e98f1bc959,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,de,helicina,3-users_lifewatch_by_group_kpi_2023-11-07_b7f1e9c3-8775-43f8-bf96-a9a9f61c2c83,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_b685b898-9879-489f-82ad-fdcb346b3a01,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,au,austmusgov,3-users_lifewatch_by_group_kpi_2023-11-07_12a4e89a-ad36-426d-82ea-29d9dbfae8fd,Australian Museum,41.0,41.0,AU,AUS,Australia,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AAU,,Museum,Science,-,https://ror.org/02zv4ka60,10e41f21-22ae-47bc-942c-f5dca87ff469
3-users_lifewatch_by_group_kpi_2023-11-07,uk,glasgowac,3-users_lifewatch_by_group_kpi_2023-11-07_4682e619-cd72-4641-9738-9e392f2dfe8e,University of Glasgow,2117.0,2117.0,GB,GBR,the United Kingdom of Great Britain and Northern Ireland,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AGB,,University,Science,https://marineinfo.org/id/institute/4563,https://ror.org/00vtgdb53,8f884ae4-9a66-4c24-b6a6-e94be2b3fb52
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_bb20045d-6919-4acf-9fbc-0c47fbb3eef8,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_29f8927e-d4ee-4e2c-9e3e-7dff010a72eb,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_63d9ca29-c5b2-45d7-b193-2f1e9218d441,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,yahoo,3-users_lifewatch_by_group_kpi_2023-11-07_0e4eabd2-6fa7-4f0f-8a0b-f7e1e9cb834e,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,yahoo,3-users_lifewatch_by_group_kpi_2023-11-07_a305eb73-67d9-4e66-afef-a6124e1a99ea,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,yahoo,3-users_lifewatch_by_group_kpi_2023-11-07_6374dd94-0055-4eaf-8cb0-9c71fe0aae62,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,yahoo,3-users_lifewatch_by_group_kpi_2023-11-07_5a63885f-bb31-4493-aee2-07173c1284a8,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,yahoo,3-users_lifewatch_by_group_kpi_2023-11-07_bd0148c5-af17-4b33-a640-2552a08ebbab,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,fr,yahoo,3-users_lifewatch_by_group_kpi_2023-11-07_8411b2bc-559a-43ce-ba5f-6f8769aa19c9,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
